cell_id,group,color
nbdlnabp-1,Germ: leptotene/zygotene,#00A087
nbdmaofa-1,Granulosa: signaling,#D55E00
nbdminmh-1,Granulosa: signaling,#D55E00
nbdmlbmg-1,Immune: tissue macrophages,#FFD92F
nbdmlcdh-1,Granulosa: signaling,#D55E00
nbdnbhgk-1,Granulosa: signaling,#D55E00
nbdnppdl-1,Ambiguous_subcluster,#999999
nbdoakhl-1,Germ: stalled meiotic,#4DBBD5
nbdoiobn-1,Germ: stalled meiotic,#4DBBD5
nbdoipib-1,Germ: leptotene/zygotene,#00A087
nbdojamp-1,Germ: stalled meiotic,#4DBBD5
nbdoklhp-1,Ambiguous_subcluster,#999999
nbdokmnn-1,Germ: pachytene/diplotene,#00C1A2
nbdoojnj-1,Germ: leptotene/zygotene,#00A087
nbdpfjfj-1,Granulosa: signaling,#D55E00
nbdpialf-1,Germ: leptotene/zygotene,#00A087
nbeabmnh-1,Granulosa: signaling,#D55E00
nbeagocl-1,Germ: pachytene/diplotene,#00C1A2
nbeahiao-1,Granulosa: signaling,#D55E00
nbeampgb-1,Germ: pachytene/diplotene,#00C1A2
nbeapffb-1,Granulosa: primordial follicle,#FDB462
nbebfbcf-1,Granulosa: signaling,#D55E00
nbebghkj-1,Germ: pachytene/diplotene,#00C1A2
nbebhlhn-1,Germ: pachytene/diplotene,#00C1A2
nbebkhca-1,Ambiguous_subcluster,#999999
nbeblbki-1,Granulosa: primordial follicle,#FDB462
nbebndcd-1,Granulosa: primordial follicle,#FDB462
nbebokij-1,Ambiguous_subcluster,#999999
nbecbldg-1,Germ: pachytene/diplotene,#00C1A2
nbecdimf-1,Granulosa: signaling,#D55E00
nbecdmnh-1,Granulosa: primordial follicle,#FDB462
nbecgjaf-1,Germ: pachytene/diplotene,#00C1A2
nbecioeh-1,Granulosa: primordial follicle,#FDB462
nbecmkep-1,Granulosa: signaling,#D55E00
nbecnfjh-1,Germ: pachytene/diplotene,#00C1A2
nbedhgil-1,Granulosa: primordial follicle,#FDB462
nbedijnl-1,Granulosa: supportive pre-granulosa,#E69F00
nbednkmf-1,Granulosa: primordial follicle,#FDB462
nbedoojb-1,Granulosa: signaling,#D55E00
nbeebgnf-1,Granulosa: primordial follicle,#FDB462
nbeeebnc-1,Granulosa: primordial follicle,#FDB462
nbeejoch-1,Ambiguous_subcluster,#999999
nbefbifi-1,Granulosa: primordial follicle,#FDB462
nbefdgaf-1,Granulosa: primordial follicle,#FDB462
nbefdpen-1,Stroma: cortical,#9C27B0
nbefgagp-1,Granulosa: primordial follicle,#FDB462
nbegecam-1,Germ: leptotene/zygotene,#00A087
nbeggeih-1,Germ: leptotene/zygotene,#00A087
nbeghlml-1,Ambiguous_subcluster,#999999
nbegjhge-1,Germ: pachytene/diplotene,#00C1A2
nbegmneh-1,Germ: leptotene/zygotene,#00A087
nbehdgmm-1,Granulosa: primordial follicle,#FDB462
nbehdmbb-1,Granulosa: signaling,#D55E00
nbehgeoo-1,Germ: pachytene/diplotene,#00C1A2
nbehgfjb-1,Ambiguous_subcluster,#999999
nbehijbf-1,Granulosa: primordial follicle,#FDB462
nbeihnmb-1,Granulosa: signaling,#D55E00
nbeilolk-1,Germ: pachytene/diplotene,#00C1A2
nbejbofj-1,Ambiguous_subcluster,#999999
nbejclnh-1,Granulosa: signaling,#D55E00
nbejghon-1,Granulosa: primordial follicle,#FDB462
nbejhocn-1,Granulosa: primordial follicle,#FDB462
nbejocee-1,Granulosa: primordial follicle,#FDB462
nbejpgmo-1,Granulosa: primordial follicle,#FDB462
nbekadji-1,Germ: pachytene/diplotene,#00C1A2
nbekaoom-1,Granulosa: primordial follicle,#FDB462
nbekapmg-1,Granulosa: primordial follicle,#FDB462
nbekbopf-1,Germ: pachytene/diplotene,#00C1A2
nbekmblb-1,Germ: pachytene/diplotene,#00C1A2
nbekopkl-1,Granulosa: primordial follicle,#FDB462
nbelbgia-1,Granulosa: supportive pre-granulosa,#E69F00
nbeldhkh-1,Granulosa: signaling,#D55E00
nbelffdp-1,Granulosa: primordial follicle,#FDB462
nbelilcd-1,Granulosa: primordial follicle,#FDB462
nbeliobk-1,Granulosa: primordial follicle,#FDB462
nbelkcdn-1,Granulosa: signaling,#D55E00
nbelohhm-1,Granulosa: signaling,#D55E00
nbembibj-1,Granulosa: supportive pre-granulosa,#E69F00
nbemckcf-1,Germ: pachytene/diplotene,#00C1A2
nbemfmpd-1,Ambiguous_subcluster,#999999
nbemghpc-1,Germ: primordial follicle oocytes,#2C7FB8
nbemhbcj-1,Germ: pachytene/diplotene,#00C1A2
nbemidem-1,Germ: pachytene/diplotene,#00C1A2
nbemieam-1,Ambiguous_subcluster,#999999
nbemkhgh-1,Ambiguous_subcluster,#999999
nbemmkia-1,Granulosa: primordial follicle,#FDB462
nbencjmc-1,Granulosa: primordial follicle,#FDB462
nbeneebe-1,Granulosa: signaling,#D55E00
nbeneghj-1,Granulosa: primordial follicle,#FDB462
nbenfbld-1,Granulosa: primordial follicle,#FDB462
nbenhpog-1,Germ: pachytene/diplotene,#00C1A2
nbenlcgf-1,Granulosa: primordial follicle,#FDB462
nbeoaafb-1,Stroma: cortical,#9C27B0
nbeoaocp-1,Granulosa: primordial follicle,#FDB462
nbeobjck-1,Granulosa: primordial follicle,#FDB462
nbeocnpp-1,Granulosa: primordial follicle,#FDB462
nbeoedjc-1,Germ: pachytene/diplotene,#00C1A2
nbeofipn-1,Granulosa: primordial follicle,#FDB462
nbeofpek-1,Granulosa: signaling,#D55E00
nbeopigc-1,Granulosa: primordial follicle,#FDB462
nbepbgio-1,Granulosa: primordial follicle,#FDB462
nbepcjgd-1,Granulosa: primordial follicle,#FDB462
nbepdcfo-1,Granulosa: primordial follicle,#FDB462
nbepejca-1,Germ: pachytene/diplotene,#00C1A2
nbepflng-1,Granulosa: supportive pre-granulosa,#E69F00
nbepgjag-1,Stroma: cortical,#9C27B0
nbfabojb-1,Immune: tissue macrophages,#FFD92F
nbfacbcd-1,Granulosa: primordial follicle,#FDB462
nbfadekn-1,Immune: tissue macrophages,#FFD92F
nbfapkhf-1,Ambiguous_subcluster,#999999
nbfbadan-1,Germ: pachytene/diplotene,#00C1A2
nbfbanld-1,Granulosa: signaling,#D55E00
nbfbeifi-1,Granulosa: primordial follicle,#FDB462
nbfbffpe-1,Ambiguous_subcluster,#999999
nbfbggmd-1,Stroma: cortical,#9C27B0
nbfbmccl-1,Stroma: cortical,#9C27B0
nbfbncme-1,Stroma: cortical,#9C27B0
nbfboffi-1,Germ: leptotene/zygotene,#00A087
nbfcjfag-1,Granulosa: primordial follicle,#FDB462
nbfckbgc-1,Endothelial: angiogenic,#FF4FA3
nbfclcab-1,Endothelial: angiogenic,#FF4FA3
nbfcpjco-1,Granulosa: primordial follicle,#FDB462
nbfdcnfl-1,Granulosa: primordial follicle,#FDB462
nbfdkeah-1,Germ: pachytene/diplotene,#00C1A2
nbfdlmjl-1,Granulosa: primordial follicle,#FDB462
nbfedele-1,Germ: pachytene/diplotene,#00C1A2
nbffdhnm-1,Germ: pachytene/diplotene,#00C1A2
nbfffhgo-1,Germ: pachytene/diplotene,#00C1A2
nbffljfk-1,Stroma: cortical,#9C27B0
nbffmkmn-1,Stroma: cortical,#9C27B0
nbffpbfc-1,Endothelial: angiogenic,#FF4FA3
nbfgbjch-1,Granulosa: supportive pre-granulosa,#E69F00
nbfggokk-1,Endothelial: angiogenic,#FF4FA3
nbfgjnfa-1,Germ: pachytene/diplotene,#00C1A2
nbfgkeaj-1,Ambiguous_subcluster,#999999
nbfhebee-1,Germ: pachytene/diplotene,#00C1A2
nbfhoaeb-1,Germ: primordial follicle oocytes,#2C7FB8
nbfhpcaf-1,Germ: pachytene/diplotene,#00C1A2
nbfiblgl-1,Granulosa: signaling,#D55E00
nbfijacn-1,Granulosa: supportive pre-granulosa,#E69F00
nbfipdod-1,Germ: pachytene/diplotene,#00C1A2
nbfjaiab-1,Stroma: cortical,#9C27B0
nbfjeppe-1,Germ: pachytene/diplotene,#00C1A2
nbfkecme-1,Germ: pachytene/diplotene,#00C1A2
nbfkgebo-1,Granulosa: primordial follicle,#FDB462
nbfkpejj-1,Granulosa: signaling,#D55E00
nbfkphnk-1,Germ: pachytene/diplotene,#00C1A2
nbflcoal-1,Granulosa: signaling,#D55E00
nbflibgo-1,Granulosa: primordial follicle,#FDB462
nbfmcafg-1,Stroma: cortical,#9C27B0
nbfmdmhe-1,Stroma: cortical,#9C27B0
nbfmeaoe-1,Granulosa: primordial follicle,#FDB462
nbfmfhhl-1,Germ: primordial follicle oocytes,#2C7FB8
nbfmimdl-1,Stroma: cortical,#9C27B0
nbfmlakj-1,Germ: pachytene/diplotene,#00C1A2
nbfnbeog-1,Ambiguous_subcluster,#999999
nbfngljj-1,Stroma: cortical,#9C27B0
nbfnkahd-1,Stroma: cortical,#9C27B0
nbfnlpfg-1,Granulosa: primordial follicle,#FDB462
nbfnnlgh-1,Granulosa: supportive pre-granulosa,#E69F00
nbfogoca-1,Granulosa: supportive pre-granulosa,#E69F00
nbfohohi-1,Granulosa: supportive pre-granulosa,#E69F00
nbfolopa-1,Degenerated: atresia-stressed follicle cells,#6B6B6B
nbfonhfa-1,Granulosa: primordial follicle,#FDB462
nbfpenfp-1,Ambiguous_subcluster,#999999
nbfpeogh-1,Granulosa: primordial follicle,#FDB462
nbfpfcnh-1,Granulosa: supportive pre-granulosa,#E69F00
nbfpmeeb-1,Granulosa: supportive pre-granulosa,#E69F00
nbgaokjj-1,Stroma: cortical,#9C27B0
nbgbancm-1,Mural: pericytes,#E41A1C
nbgbdggb-1,Stroma: cortical,#9C27B0
nbgbgmbd-1,Stroma: cortical,#9C27B0
nbgbihjp-1,Ambiguous_subcluster,#999999
nbgbkihm-1,Stroma: cortical,#9C27B0
nbgbpgjd-1,Stroma: cortical,#9C27B0
nbgbphbk-1,Stroma: cortical,#9C27B0
nbgbpkhm-1,Stroma: cortical,#9C27B0
nbgcalen-1,Germ: pachytene/diplotene,#00C1A2
nbgcdfcf-1,Granulosa: primordial follicle,#FDB462
nbgcfcem-1,Ambiguous_subcluster,#999999
nbgcjjnc-1,Germ: pachytene/diplotene,#00C1A2
nbgckfbi-1,Granulosa: supportive pre-granulosa,#E69F00
nbgcoifb-1,Ambiguous_subcluster,#999999
nbgcomle-1,Ambiguous_subcluster,#999999
nbgcpgcm-1,Granulosa: signaling,#D55E00
nbgdbiai-1,Granulosa: supportive pre-granulosa,#E69F00
nbgddcfn-1,Granulosa: supportive pre-granulosa,#E69F00
nbgdecjp-1,Granulosa: supportive pre-granulosa,#E69F00
nbgdmpfp-1,Germ: pachytene/diplotene,#00C1A2
nbgdplao-1,Granulosa: primordial follicle,#FDB462
nbgeakia-1,Germ: stalled meiotic,#4DBBD5
nbgefhag-1,Granulosa: supportive pre-granulosa,#E69F00
nbgefifj-1,Germ: leptotene/zygotene,#00A087
nbgfdpcj-1,Granulosa: signaling,#D55E00
nbgfkdmd-1,Germ: pachytene/diplotene,#00C1A2
nbgfmopm-1,Germ: pachytene/diplotene,#00C1A2
nbggcfcj-1,Germ: leptotene/zygotene,#00A087
nbghbjma-1,Germ: leptotene/zygotene,#00A087
nbghfife-1,Ambiguous_subcluster,#999999
nbghhbnc-1,Granulosa: supportive pre-granulosa,#E69F00
nbgidklo-1,Granulosa: signaling,#D55E00
nbgimnga-1,Granulosa: supportive pre-granulosa,#E69F00
nbgjenmk-1,Granulosa: primordial follicle,#FDB462
nbgjfdog-1,Stroma: cortical,#9C27B0
nbgjhiin-1,Stroma: cortical,#9C27B0
nbgkfnln-1,Stroma: cortical,#9C27B0
nbgknncl-1,Granulosa: signaling,#D55E00
nbgladhf-1,Granulosa: primordial follicle,#FDB462
nbglajlc-1,Granulosa: supportive pre-granulosa,#E69F00
nbglgmga-1,Germ: stalled meiotic,#4DBBD5
nbglhcgh-1,Germ: pachytene/diplotene,#00C1A2
nbglmokm-1,Granulosa: primordial follicle,#FDB462
nbglnfmm-1,Germ: stalled meiotic,#4DBBD5
nbglnoep-1,Germ: stalled meiotic,#4DBBD5
nbgmehcl-1,Granulosa: supportive pre-granulosa,#E69F00
nbgmkfen-1,Germ: pachytene/diplotene,#00C1A2
nbgmokkn-1,Granulosa: supportive pre-granulosa,#E69F00
nbgmpagm-1,Granulosa: primordial follicle,#FDB462
nbgmpodk-1,Ambiguous_subcluster,#999999
nbgngnbl-1,Germ: pachytene/diplotene,#00C1A2
nbgnjbhc-1,Granulosa: supportive pre-granulosa,#E69F00
nbgnkncb-1,Granulosa: supportive pre-granulosa,#E69F00
nbgnnmoo-1,Germ: pachytene/diplotene,#00C1A2
nbgnpclh-1,Stroma: cortical,#9C27B0
nbgnpjnm-1,Granulosa: primordial follicle,#FDB462
nbgoalbo-1,Stroma: cortical,#9C27B0
nbgoepme-1,Stroma: cortical,#9C27B0
nbgoglcn-1,Stroma: cortical,#9C27B0
nbgpapoe-1,Germ: pachytene/diplotene,#00C1A2
nbgpcmab-1,Germ: pachytene/diplotene,#00C1A2
nbgpddeo-1,Granulosa: signaling,#D55E00
nbgpeiap-1,Germ: pachytene/diplotene,#00C1A2
nbgpgcck-1,Granulosa: supportive pre-granulosa,#E69F00
nbgpifke-1,Germ: pachytene/diplotene,#00C1A2
nbhaafnk-1,Germ: pachytene/diplotene,#00C1A2
nbhadglg-1,Ambiguous_subcluster,#999999
nbhahkea-1,Granulosa: supportive pre-granulosa,#E69F00
nbhaidke-1,Germ: pachytene/diplotene,#00C1A2
nbhajhnc-1,Granulosa: supportive pre-granulosa,#E69F00
nbhambnf-1,Granulosa: signaling,#D55E00
nbhanpek-1,Granulosa: signaling,#D55E00
nbhaoggn-1,Granulosa: signaling,#D55E00
nbhbafjm-1,Granulosa: signaling,#D55E00
nbhbcdeb-1,Granulosa: signaling,#D55E00
nbhbdafp-1,Stroma: cortical,#9C27B0
nbhbglkn-1,Granulosa: primordial follicle,#FDB462
nbhbkjhk-1,Germ: primordial follicle oocytes,#2C7FB8
nbhbklfi-1,Granulosa: signaling,#D55E00
nbhcfnad-1,Ambiguous_subcluster,#999999
nbhcmkng-1,Endothelial: angiogenic,#FF4FA3
nbhcncgn-1,Stroma: cortical,#9C27B0
nbhdcbbe-1,Granulosa: supportive pre-granulosa,#E69F00
nbhdcfik-1,Granulosa: signaling,#D55E00
nbhdifib-1,Germ: stalled meiotic,#4DBBD5
nbhdijjk-1,Germ: stalled meiotic,#4DBBD5
nbhdlcmg-1,Germ: leptotene/zygotene,#00A087
nbheleka-1,Germ: stalled meiotic,#4DBBD5
nbhelpfc-1,Granulosa: signaling,#D55E00
nbhepkjj-1,Degenerated: atresia-stressed follicle cells,#6B6B6B
nbhfbbno-1,Germ: pachytene/diplotene,#00C1A2
nbhfflgn-1,Granulosa: supportive pre-granulosa,#E69F00
nbhfiohn-1,Granulosa: primordial follicle,#FDB462
nbhflpop-1,Germ: pachytene/diplotene,#00C1A2
nbhfngbc-1,Germ: leptotene/zygotene,#00A087
nbhfphnn-1,Germ: leptotene/zygotene,#00A087
nbhgadka-1,Germ: stalled meiotic,#4DBBD5
nbhgcnja-1,Germ: stalled meiotic,#4DBBD5
nbhgehde-1,Germ: pachytene/diplotene,#00C1A2
nbhgfjml-1,Germ: stalled meiotic,#4DBBD5
nbhggecf-1,Germ: pachytene/diplotene,#00C1A2
nbhgmkgk-1,Granulosa: signaling,#D55E00
nbhgpmcn-1,Germ: pachytene/diplotene,#00C1A2
nbhhfdme-1,Granulosa: signaling,#D55E00
nbhhloda-1,Germ: pachytene/diplotene,#00C1A2
nbhhpnog-1,Germ: pachytene/diplotene,#00C1A2
nbhibnfa-1,Granulosa: signaling,#D55E00
nbhidjmc-1,Endothelial: angiogenic,#FF4FA3
nbhiepaj-1,Endothelial: angiogenic,#FF4FA3
nbhigkge-1,Germ: stalled meiotic,#4DBBD5
nbhijbmj-1,Stroma: proliferative progenitors,#8E63CE
nbhikngb-1,Stroma: cortical,#9C27B0
nbhjiglk-1,Granulosa: supportive pre-granulosa,#E69F00
nbhkbema-1,Granulosa: supportive pre-granulosa,#E69F00
nbhkdgee-1,Granulosa: signaling,#D55E00
nbhlceop-1,Germ: pachytene/diplotene,#00C1A2
nbhlhneh-1,Germ: stalled meiotic,#4DBBD5
nbhmajlb-1,Ambiguous_subcluster,#999999
nbhmbaak-1,Germ: stalled meiotic,#4DBBD5
nbhmbabd-1,Stroma: cortical,#9C27B0
nbhmbaln-1,Stroma: cortical,#9C27B0
nbhmgmlk-1,Granulosa: primordial follicle,#FDB462
nbhmilll-1,Granulosa: signaling,#D55E00
nbhmjocm-1,Granulosa: supportive pre-granulosa,#E69F00
nbhmlmom-1,Granulosa: signaling,#D55E00
nbhmndjm-1,Germ: stalled meiotic,#4DBBD5
nbhmnmah-1,Stroma: cortical,#9C27B0
nbhmpoma-1,Stroma: cortical,#9C27B0
nbhndigm-1,Stroma: cortical,#9C27B0
nbhndmhk-1,Germ: stalled meiotic,#4DBBD5
nbhnfjka-1,Endothelial: angiogenic,#FF4FA3
nbhoaapp-1,Germ: stalled meiotic,#4DBBD5
nbhoamkk-1,Germ: stalled meiotic,#4DBBD5
nbhoinfm-1,Endothelial: angiogenic,#FF4FA3
nbhokkpm-1,Granulosa: signaling,#D55E00
nbhpdgip-1,Stroma: cortical,#9C27B0
nbhpikbe-1,Ambiguous_subcluster,#999999
nbhpkocp-1,Mural: pericytes,#E41A1C
nbhpnljf-1,Granulosa: signaling,#D55E00
nbhpohon-1,Germ: stalled meiotic,#4DBBD5
nbhppbjf-1,Ambiguous_subcluster,#999999
nbiaeggn-1,Granulosa: signaling,#D55E00
nbiaegnj-1,Germ: stalled meiotic,#4DBBD5
nbiaeodf-1,Endothelial: angiogenic,#FF4FA3
nbiailhl-1,Germ: stalled meiotic,#4DBBD5
nbiaiomj-1,Stroma: cortical,#9C27B0
nbiajpdo-1,Stroma: cortical,#9C27B0
nbiakdbk-1,Stroma: cortical,#9C27B0
nbialfdn-1,Stroma: cortical,#9C27B0
nbiaokim-1,Immune: tissue macrophages,#FFD92F
nbiaomad-1,Stroma: cortical,#9C27B0
nbiapeob-1,Stroma: cortical,#9C27B0
nbibhknl-1,Stroma: cortical,#9C27B0
nbibhobl-1,Endothelial: angiogenic,#FF4FA3
nbicbjcj-1,Endothelial: angiogenic,#FF4FA3
nbichgcm-1,Stroma: cortical,#9C27B0
nbichjdp-1,Stroma: cortical,#9C27B0
nbicknlo-1,Endothelial: angiogenic,#FF4FA3
nbiclfml-1,Stroma: cortical,#9C27B0
nbicpgka-1,Granulosa: supportive pre-granulosa,#E69F00
nbidgamh-1,Stroma: cortical,#9C27B0
nbidjfpo-1,Granulosa: supportive pre-granulosa,#E69F00
nbidlgma-1,Endothelial: angiogenic,#FF4FA3
nbidmgeb-1,Stroma: cortical,#9C27B0
nbidocdc-1,Stroma: cortical,#9C27B0
nbieaabe-1,Germ: leptotene/zygotene,#00A087
nbiefenl-1,Germ: leptotene/zygotene,#00A087
nbieifgh-1,Germ: leptotene/zygotene,#00A087
nbieolpn-1,Germ: leptotene/zygotene,#00A087
nbiephga-1,Stroma: cortical,#9C27B0
nbifgdpb-1,Germ: stalled meiotic,#4DBBD5
nbifmmpo-1,Germ: pachytene/diplotene,#00C1A2
nbifnife-1,Ambiguous_subcluster,#999999
nbifocfj-1,Granulosa: signaling,#D55E00
nbifofin-1,Granulosa: supportive pre-granulosa,#E69F00
nbigaipl-1,Ambiguous_subcluster,#999999
nbigdchj-1,Germ: leptotene/zygotene,#00A087
nbighebd-1,Germ: leptotene/zygotene,#00A087
nbighfnb-1,Germ: pachytene/diplotene,#00C1A2
nbigicea-1,Granulosa: supportive pre-granulosa,#E69F00
nbigmbee-1,Ambiguous_subcluster,#999999
nbihbpjc-1,Germ: pachytene/diplotene,#00C1A2
nbihghak-1,Granulosa: supportive pre-granulosa,#E69F00
nbihhibc-1,Granulosa: supportive pre-granulosa,#E69F00
nbihiapp-1,Germ: stalled meiotic,#4DBBD5
nbiiflhm-1,Germ: stalled meiotic,#4DBBD5
nbiihepp-1,Germ: stalled meiotic,#4DBBD5
nbiiijik-1,Germ: stalled meiotic,#4DBBD5
nbiijeef-1,Granulosa: signaling,#D55E00
nbijblee-1,Germ: leptotene/zygotene,#00A087
nbijdnhn-1,Granulosa: signaling,#D55E00
nbijecma-1,Stroma: proliferative progenitors,#8E63CE
nbijnneh-1,Stroma: cortical,#9C27B0
nbikegmg-1,Ambiguous_subcluster,#999999
nbiknkac-1,Stroma: cortical,#9C27B0
nbikojgo-1,Granulosa: supportive pre-granulosa,#E69F00
nbilbnbo-1,Granulosa: supportive pre-granulosa,#E69F00
nbilcjop-1,Endothelial: angiogenic,#FF4FA3
nbildbld-1,Germ: stalled meiotic,#4DBBD5
nbildcfn-1,Germ: pachytene/diplotene,#00C1A2
nbilgldn-1,Germ: pachytene/diplotene,#00C1A2
nbilgpdm-1,Germ: pachytene/diplotene,#00C1A2
nbilhibb-1,Granulosa: supportive pre-granulosa,#E69F00
nbilmebi-1,Germ: pachytene/diplotene,#00C1A2
nbimeefg-1,Granulosa: primordial follicle,#FDB462
nbimenkb-1,Germ: stalled meiotic,#4DBBD5
nbimfpbf-1,Germ: stalled meiotic,#4DBBD5
nbimmicp-1,Germ: primordial follicle oocytes,#2C7FB8
nbincemb-1,Germ: leptotene/zygotene,#00A087
nbinfiaa-1,Germ: stalled meiotic,#4DBBD5
nbinjcfc-1,Germ: stalled meiotic,#4DBBD5
nbinkdcg-1,Germ: pachytene/diplotene,#00C1A2
nbioblap-1,Germ: pachytene/diplotene,#00C1A2
nbiocicm-1,Germ: stalled meiotic,#4DBBD5
nbiomjkl-1,Ambiguous_subcluster,#999999
nbipbfda-1,Ambiguous_subcluster,#999999
nbipfjgl-1,Germ: pachytene/diplotene,#00C1A2
nbjabpoj-1,Granulosa: signaling,#D55E00
nbjahjkk-1,Germ: stalled meiotic,#4DBBD5
nbjalkej-1,Germ: stalled meiotic,#4DBBD5
nbjaopka-1,Endothelial: angiogenic,#FF4FA3
nbjbaapm-1,Stroma: medullary,#7B61FF
nbjbdoaf-1,Stroma: medullary,#7B61FF
nbjbfajp-1,Stroma: medullary,#7B61FF
nbjbfpfj-1,Stroma: medullary,#7B61FF
nbjbkejj-1,Stroma: medullary,#7B61FF
nbjbladp-1,Stroma: medullary,#7B61FF
nbjbnkkp-1,Stroma: medullary,#7B61FF
nbjcclag-1,Stroma: medullary,#7B61FF
nbjcfanb-1,Endothelial: angiogenic,#FF4FA3
nbjcfeno-1,Stroma: medullary,#7B61FF
nbjcfjbl-1,Stroma: medullary,#7B61FF
nbjcjdhb-1,Stroma: medullary,#7B61FF
nbjcmhpc-1,Stroma: medullary,#7B61FF
nbjdcpkf-1,Stroma: medullary,#7B61FF
nbjddhfd-1,Endothelial: angiogenic,#FF4FA3
nbjdfbac-1,Endothelial: angiogenic,#FF4FA3
nbjdgbej-1,Stroma: medullary,#7B61FF
nbjdkejg-1,Stroma: medullary,#7B61FF
nbjdmomd-1,Stroma: medullary,#7B61FF
nbjdpieo-1,Stroma: medullary,#7B61FF
nbjeeedc-1,Immune: tissue macrophages,#FFD92F
nbjegpbi-1,Endothelial: angiogenic,#FF4FA3
nbjenacl-1,Stroma: medullary,#7B61FF
nbjenpcj-1,Stroma: medullary,#7B61FF
nbjfkknp-1,Endothelial: angiogenic,#FF4FA3
nbjflalm-1,Stroma: medullary,#7B61FF
nbjgapoh-1,Stroma: medullary,#7B61FF
nbjgdopd-1,Stroma: medullary,#7B61FF
nbjgeobm-1,Stroma: medullary,#7B61FF
nbjgfpli-1,Stroma: medullary,#7B61FF
nbjgheco-1,Stroma: medullary,#7B61FF
nbjghgmj-1,Stroma: medullary,#7B61FF
nbjgjgmi-1,Stroma: medullary,#7B61FF
nbjgknci-1,Endothelial: angiogenic,#FF4FA3
nbjglfaj-1,Stroma: medullary,#7B61FF
nbjglnka-1,Endothelial: angiogenic,#FF4FA3
nbjgmdjl-1,Stroma: medullary,#7B61FF
nbjhelgk-1,Immune: tissue macrophages,#FFD92F
nbjhjoni-1,Stroma: medullary,#7B61FF
nbjibnfb-1,Stroma: medullary,#7B61FF
nbjidmbn-1,Stroma: medullary,#7B61FF
nbjidofg-1,Stroma: medullary,#7B61FF
nbjijijl-1,Stroma: medullary,#7B61FF
nbjimjlg-1,Stroma: medullary,#7B61FF
nbjjddjg-1,Endothelial: angiogenic,#FF4FA3
nbjjijkd-1,Mural: pericytes,#E41A1C
nbjjooag-1,Endothelial: angiogenic,#FF4FA3
nbjkdmkd-1,Stroma: medullary,#7B61FF
nbjkhdna-1,Stroma: medullary,#7B61FF
nbjkhfin-1,Endothelial: angiogenic,#FF4FA3
nbjknjkh-1,Stroma: medullary,#7B61FF
nbjknnad-1,Endothelial: angiogenic,#FF4FA3
nbjlbccp-1,Endothelial: angiogenic,#FF4FA3
nbjljjhl-1,Stroma: medullary,#7B61FF
nbjljlbo-1,Endothelial: angiogenic,#FF4FA3
nbjlkcfl-1,Endothelial: angiogenic,#FF4FA3
nbjmakad-1,Endothelial: angiogenic,#FF4FA3
nbjndhnf-1,Stroma: medullary,#7B61FF
nbjndlih-1,Stroma: medullary,#7B61FF
nbjneaon-1,Stroma: medullary,#7B61FF
nbjnhjjp-1,Mural: pericytes,#E41A1C
nbjnjbck-1,Stroma: medullary,#7B61FF
nbjnkhbo-1,Stroma: medullary,#7B61FF
nbjnlmdk-1,Stroma: medullary,#7B61FF
nbjooppc-1,Stroma: medullary,#7B61FF
nbjpaefh-1,Stroma: medullary,#7B61FF
nbjpanbe-1,Stroma: medullary,#7B61FF
nbjpgdcn-1,Granulosa: epithelial-like,#F28E2B
nbjpgkhc-1,Granulosa: epithelial-like,#F28E2B
nbjppjem-1,Granulosa: supportive pre-granulosa,#E69F00
nbkacfnf-1,Germ: leptotene/zygotene,#00A087
nbkailfj-1,Granulosa: signaling,#D55E00
nbkajkgm-1,Granulosa: supportive pre-granulosa,#E69F00
nbkaldge-1,Granulosa: supportive pre-granulosa,#E69F00
nbkapene-1,Granulosa: signaling,#D55E00
nbkapjfm-1,Granulosa: signaling,#D55E00
nbkbccfg-1,Germ: stalled meiotic,#4DBBD5
nbkbiipi-1,Ambiguous_subcluster,#999999
nbkcfgfj-1,Granulosa: signaling,#D55E00
nbkcjgnj-1,Germ: stalled meiotic,#4DBBD5
nbkclbjd-1,Granulosa: supportive pre-granulosa,#E69F00
nbkclpkg-1,Germ: pachytene/diplotene,#00C1A2
nbkcnbmc-1,Granulosa: supportive pre-granulosa,#E69F00
nbkdbmie-1,Granulosa: epithelial-like,#F28E2B
nbkddlol-1,Granulosa: signaling,#D55E00
nbkdhbfc-1,Stroma: medullary,#7B61FF
nbkdpgfm-1,Stroma: proliferative progenitors,#8E63CE
nbkebglc-1,Stroma: medullary,#7B61FF
nbkechio-1,Immune: tissue macrophages,#FFD92F
nbkejmaf-1,Stroma: medullary,#7B61FF
nbkekmjh-1,Stroma: medullary,#7B61FF
nbkeohcf-1,Stroma: medullary,#7B61FF
nbkeopcf-1,Stroma: medullary,#7B61FF
nbkfaegm-1,Stroma: medullary,#7B61FF
nbkfgbbh-1,Stroma: medullary,#7B61FF
nbkfjjjg-1,Stroma: medullary,#7B61FF
nbkfobpm-1,Stroma: cortical,#9C27B0
nbkgaeok-1,Granulosa: epithelial-like,#F28E2B
nbkgdljo-1,Granulosa: supportive pre-granulosa,#E69F00
nbkgkmfc-1,Stroma: medullary,#7B61FF
nbkglfkc-1,Granulosa: epithelial-like,#F28E2B
nbkgnpfp-1,Granulosa: epithelial-like,#F28E2B
nbkhaome-1,Stroma: medullary,#7B61FF
nbkhdbhc-1,Stroma: medullary,#7B61FF
